item_id,name,category_name,description,taxonomy_levels,search_key,images
ca0e414d-7636-470b-bff4-b8d91918cf92,Repelente Family Care Aerossol Repelex 200ml,Cuidados com a Pele,,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_PELE', 'REPELENTES']",Repelente Family Care Aerossol Repelex 200ml Cuidados com a Pele BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_PELE REPELENTES,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202403201016_u573kxfde6a.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202403201016_9dhw32w4pw.png', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312221256_lr7w6vtegge.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202312221256_7aeevocgqgf.jpeg']"
ff58a8d4-42be-4956-8d80-253865f5b026,"Protetor Solar Hidratante Labial Sun Protect Fps 30 Nivea 4,8 g",Cuidados com a Pele,,"['BELEZA_ESTETICA_HIGIENE_PESSOAL', 'CUIDADOS_PELE', 'PROTETOR_SOLAR']","Protetor Solar Hidratante Labial Sun Protect Fps 30 Nivea 4,8 g Cuidados com a Pele BELEZA_ESTETICA_HIGIENE_PESSOAL CUIDADOS_PELE PROTETOR_SOLAR",['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202401151743_t76b2wbj5u.jpeg']
fc6a9907-abc1-4cfa-996f-919ca73b4b26,Porção de camarão empanado c/ isca de tilápia,Porções e Petiscos,"Deliciosa porção de camarões empanados, marinados no limão e passados em farinha crocante, acompanhado de isca de tilápia. (Peso aproximado: 440g)","['ALIMENTOS_PREPARADOS', 'OUTROS', 'OUTROS']","Porção de camarão empanado c/ isca de tilápia Porções e Petiscos Deliciosa porção de camarões empanados, marinados no limão e passados em farinha crocante, acompanhado de isca de tilápia. (Peso aproximado: 440g) ALIMENTOS_PREPARADOS OUTROS OUTROS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/cb6a0663-7dc8-4723-9e3f-50942a05d95a/202502181245_Q110_i.jpg']
361760dc-897c-49a0-81f6-5309c2bfebcb,Combo de 05 Dolcis,Dolci Combos,Adicione os seus 05 doces nos complementos.,"['ALIMENTOS_PREPARADOS', 'OUTROS', 'OUTROS']",Combo de 05 Dolcis Dolci Combos Adicione os seus 05 doces nos complementos. ALIMENTOS_PREPARADOS OUTROS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/b7f65412-b34d-49fb-a3c0-d7f2cbd6163d/202409091723_Y1VB_i.jpg']
8f4cf114-9a32-4ca7-8438-d327ad538c29,Peito de peru cremosa Com Requeijão,"Combo Esfihas a partir de $ 2,99 50% Off","Apresentamos o suculento 'Peito de Peru Cremoso', uma opção sofisticada de nosso menu. Este prato é uma combinação deliciosa de peito de peru defumado, de sabor rico e inconfundível, harmoniosamente combinado com requeijão cremoso, que agrega uma textura suave e irresistível. Uma escolha perfeita para os amantes de uma refeição leve e saborosa. Aproveite esta oferta imperdível de nosso Combo Esfihas, com desconto de 50% a partir de apenas $1.99.","['ALIMENTOS_PREPARADOS', 'OUTROS', 'OUTROS']","Peito de peru cremosa Com Requeijão Combo Esfihas a partir de $ 2,99 50% Off Apresentamos o suculento 'Peito de Peru Cremoso', uma opção sofisticada de nosso menu. Este prato é uma combinação deliciosa de peito de peru defumado, de sabor rico e inconfundível, harmoniosamente combinado com requeijão cremoso, que agrega uma textura suave e irresistível. Uma escolha perfeita para os amantes de uma refeição leve e saborosa. Aproveite esta oferta imperdível de nosso Combo Esfihas, com desconto de 50% a partir de apenas $1.99. ALIMENTOS_PREPARADOS OUTROS OUTROS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/b83b7980-6e5b-42ea-b656-b6a4061e4517/202206162306_P6VQ_i.jpg']
c34b7788-cc6d-409e-81d1-5d0081d993d9,Monte seu Poke Frango ou Ovo de codorna,Promoção,"Escolha até 2 bases, até 2 proteínas, 1 molho, até 3 toppings, até 2 crunches, 1 nut e finalize como desejar.","['ALIMENTOS_PREPARADOS', 'PRATOS', 'POKES_BOWLS']","Monte seu Poke Frango ou Ovo de codorna Promoção Escolha até 2 bases, até 2 proteínas, 1 molho, até 3 toppings, até 2 crunches, 1 nut e finalize como desejar. ALIMENTOS_PREPARADOS PRATOS POKES_BOWLS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/b86aa30e-2734-4845-8a7e-84005bf12814/202202152212_LF4N_i.jpg']
258ee6c5-676f-4cd8-89d3-6ff24de351d8,Sobrecoxa de Frango Congelada Sadia 1kg,"Carnes, Aves e Peixes",Embalagem 1kg,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'CORTES_DE_AVES']","Sobrecoxa de Frango Congelada Sadia 1kg Carnes, Aves e Peixes Embalagem 1kg ALIMENTOS_PREPARADOS PRATOS CORTES_DE_AVES","['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202410181631_j8ieynknq9.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202410181631_6a1sj1lxpaq.jpeg']"
87df2e2f-63d8-44e4-8c52-2d4939377bf7,Ponta Alcatra Bife Kg,"Carnes, Aves e Peixes",Compra por peso,"['MERCEARIA', 'ACOUGUE', 'BOVINOS']","Ponta Alcatra Bife Kg Carnes, Aves e Peixes Compra por peso MERCEARIA ACOUGUE BOVINOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202212161518_wcm8xv5l06.jpg']
bd952602-7b51-4b6f-a692-8468ed63d00b,Marmita Média Bife/ Filé de frango a parmegiana,Bife/ Filé de frango a parmegiana,"Arroz,  feijão, ( Bife/ Filé de frango à parmegiana, vão separado em outra marmita )  e batata frita","['ALIMENTOS_PREPARADOS', 'PRATOS', 'PARMEGIANAS']","Marmita Média Bife/ Filé de frango a parmegiana Bife/ Filé de frango a parmegiana Arroz,  feijão, ( Bife/ Filé de frango à parmegiana, vão separado em outra marmita )  e batata frita ALIMENTOS_PREPARADOS PRATOS PARMEGIANAS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/b987a3dc-84d5-4436-8509-e6e5d7d830c0/202501201757_GV5J_.jpeg']
6c465a85-8d2c-413b-a42b-e735c441a68f,Lindt Mini Gold Bunny ao Leite 130g,Páscoa com 30% Off,Delicioso chocolate Lindt ao leite com avelã formato de coelho maciço.,"['BOMBONIERE', 'CHOCOLATES', 'OVOS_DE_PASCOA']",Lindt Mini Gold Bunny ao Leite 130g Páscoa com 30% Off Delicioso chocolate Lindt ao leite com avelã formato de coelho maciço. BOMBONIERE CHOCOLATES OVOS_DE_PASCOA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/9ebabb37-7c07-445c-b46a-774bca9dac67/202502242302_7UD5_i.jpg']
9269252d-7a1b-402b-96d9-cc08e7cbd647,Pudim de Leite Cremoso,Sobremesa,Pudim de Leite Cremoso: uma sobremesa irresistível que derrete na boca com cada colherada.,"['ALIMENTOS_PREPARADOS', 'SOBREMESAS', 'PUDIM']",Pudim de Leite Cremoso Sobremesa Pudim de Leite Cremoso: uma sobremesa irresistível que derrete na boca com cada colherada. ALIMENTOS_PREPARADOS SOBREMESAS PUDIM,['https://static.ifood-static.com.br/image/upload/t_low/pratos/b9f877f2-5798-444e-8cd5-5e4bdd506ce5/202408141027_VV62_i.jpg']
e13d3256-a535-4957-b553-755fb655ac41,Decongex Plus Gotas Aché Caixa Contendo Frasco com 20ml,Medicamentos,Caixa 20ml,"['SAUDE_E_BEM_ESTAR', 'MEDICAMENTOS', 'ALOPATICOS']",Decongex Plus Gotas Aché Caixa Contendo Frasco com 20ml Medicamentos Caixa 20ml SAUDE_E_BEM_ESTAR MEDICAMENTOS ALOPATICOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210192216_3ejz3yrytds.jpg']
6b1d6059-4632-4f57-a7ac-86a611a44aa4,Baby Brownie Surpresa de Morango,Os Famosos Copos da Felicidade,"Coma sem culpa nosso delicioso copo baby Brownie com morango .
Essa delícia é composta por:
Uma camada de Brigadeiro Cremoso de Chocolate , Brownie, Morangos, Brigadeiro Branco e Brigadeiro de Chocolate.
Maravilhoso e delicioso!","['ALIMENTOS_PREPARADOS', 'SOBREMESAS', 'COPOS_FELICIDADE']","Baby Brownie Surpresa de Morango Os Famosos Copos da Felicidade Coma sem culpa nosso delicioso copo baby Brownie com morango .
Essa delícia é composta por:
Uma camada de Brigadeiro Cremoso de Chocolate , Brownie, Morangos, Brigadeiro Branco e Brigadeiro de Chocolate.
Maravilhoso e delicioso! ALIMENTOS_PREPARADOS SOBREMESAS COPOS_FELICIDADE",['https://static.ifood-static.com.br/image/upload/t_low/pratos/ba4088b6-5e03-44c4-89ec-87bd94e56977/202209151711_G5X5_i.jpg']
14832193-f49c-4b66-85f4-4510324e6e78,Zaytas Alecrim e Flor de Sal Zaya 80g,Biscoitos e Salgadinhos,Embalagem 80g,"['MERCEARIA', 'BISCOITOS_SNACKS', 'SNACKS']",Zaytas Alecrim e Flor de Sal Zaya 80g Biscoitos e Salgadinhos Embalagem 80g MERCEARIA BISCOITOS_SNACKS SNACKS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210200335_n08cz5ba5ia.jpg']
36a3b302-e67f-4ab5-b820-ed4ebaff699e,Salada Riviera La Vita 250g,Feira,Pacote 250g,"['FLV', 'VERDURAS', 'MIX_VERDURAS']",Salada Riviera La Vita 250g Feira Pacote 250g FLV VERDURAS MIX_VERDURAS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210180030_406r62ya64k.jpg']
52ea20ab-7c1c-4722-8c1a-2a752271bf5d,Batata Pré Frita Extra Crocante Airfryer Congelada Mccain 600g,Congelados e Resfriados,Embalagem 600g#Embalagem #600g #Produto #Pacote #Peso #Packaging #600gramas,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'BATATAS_PREPARADAS']",Batata Pré Frita Extra Crocante Airfryer Congelada Mccain 600g Congelados e Resfriados Embalagem 600g#Embalagem #600g #Produto #Pacote #Peso #Packaging #600gramas ALIMENTOS_PREPARADOS PRATOS BATATAS_PREPARADAS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202302161431_lut51rst8x.jpg']
719916bd-fc51-4c28-89d5-ffcefd120887,Banana Nanica,Feira,,"['FLV', 'FRUTAS', 'BANANA']",Banana Nanica Feira FLV FRUTAS BANANA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202410241138_4ednkc11nwi.jpeg']
92e5015e-73fe-4813-8c45-6e16c7b9466b,Alcatra Bovina para Strogonoff Oba Reserve 500g,"Carnes, Aves e Peixes",,"['MERCEARIA', 'ACOUGUE', 'BOVINOS']","Alcatra Bovina para Strogonoff Oba Reserve 500g Carnes, Aves e Peixes MERCEARIA ACOUGUE BOVINOS",['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202407151440_js0op2muqbp.png']
b16805ef-8693-4a18-9fef-51e2e98be8e4,Café em Cápsula Arara Coffee++ com 10 Unidades,Matinais,Embalagem 50g,"['MERCEARIA', 'CAFE_CHAS_ACHOCOLATADOS', 'CAFE_CAPSULA']",Café em Cápsula Arara Coffee++ com 10 Unidades Matinais Embalagem 50g MERCEARIA CAFE_CHAS_ACHOCOLATADOS CAFE_CAPSULA,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202308041714_gp8fo2472id.jpg']
dd1780fb-fde3-4fe1-b5e3-77ce932d888a,Biscoito Polvilho Tradicional Oba Bem Querer Embalagem 150 G,Biscoitos e Salgadinhos,Embalagem 150g,"['MERCEARIA', 'BISCOITOS_SNACKS', 'BISCOITOS']",Biscoito Polvilho Tradicional Oba Bem Querer Embalagem 150 G Biscoitos e Salgadinhos Embalagem 150g MERCEARIA BISCOITOS_SNACKS BISCOITOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202210190152_26n9z7m7mit.jpg']
49494345-fd67-4d80-abe6-c90fb14f7575,Salada de frutas no copo,Saladas,Copo de 300 ml,"['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'OUTROS']",Salada de frutas no copo Saladas Copo de 300 ml ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS OUTROS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/ba705ae2-98f0-4641-996e-1a8bd60dfad7/202205051929_738E_i.jpg']
1bd837ae-087a-4369-8a83-aed11f2f74b0,Requeijão Cremoso Light Vigor 200g,Frios e Laticínios,Embalagem 200g,"['OUTROS', 'OUTROS', 'OUTROS']",Requeijão Cremoso Light Vigor 200g Frios e Laticínios Embalagem 200g OUTROS OUTROS OUTROS,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202211301605_rsqrccil3m.jpg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202211301605_ajbpkb6ekwq.jpg']"
c2cb4adb-2d22-4b29-8b21-7743310fabf8,Batata Frita,Porções,Aproximadamente 300g,"['ALIMENTOS_PREPARADOS', 'PRATOS', 'BATATAS_PREPARADAS']",Batata Frita Porções Aproximadamente 300g ALIMENTOS_PREPARADOS PRATOS BATATAS_PREPARADAS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/bb139fc5-479a-4dba-bd93-b769a80e3487/202311182314_R334_i.jpg']
1963ef67-fcae-477f-ac68-46626579ed11,Pote 2l chocotrufa,Sorvete pote 2 litros,,"['ALIMENTOS_PREPARADOS', 'SORVETES_ACAIS_FRUTAS', 'SORVETES']",Pote 2l chocotrufa Sorvete pote 2 litros ALIMENTOS_PREPARADOS SORVETES_ACAIS_FRUTAS SORVETES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/c4ad8bc4-4838-4408-9032-67cb86e803e0/202104291157_8PL4_.jpeg']
01e13a10-4710-4914-80f6-a20750f7acbe,"Ração para Ambientes Internos Gatos Adultos Pelo Longo Salmão Premier 1,5kg",Gatos,"Pacote 1,5kg","['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_GATOS']","Ração para Ambientes Internos Gatos Adultos Pelo Longo Salmão Premier 1,5kg Gatos Pacote 1,5kg PET RACAO_ALIMENTACAO ALIMENTACAO_GATOS","['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307091438_c78vytjj74e.jpg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307091438_szsg9gkae9.jpg']"
3239609a-d0b5-4caf-9dc3-b033a719ddca,Snacks Bilisko Maçã e Cenoura para Cães 500g,Cães,Embalagem 500g,"['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_CAES']",Snacks Bilisko Maçã e Cenoura para Cães 500g Cães Embalagem 500g PET RACAO_ALIMENTACAO ALIMENTACAO_CAES,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307091121_a19icwcie3h.jpg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307091121_mhj0xwuavq.jpg']"
86d455be-3dd1-4918-84df-de6424e98c46,Ração Seca Origens Premium Especial Carne Gatos Adultos 1kg,Gatos,Pacote 1kg,"['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_GATOS']",Ração Seca Origens Premium Especial Carne Gatos Adultos 1kg Gatos Pacote 1kg PET RACAO_ALIMENTACAO ALIMENTACAO_GATOS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202301261206_32q8rh2mfha.jpg']
e02c51cf-775c-4305-8dc9-c012996fcd37,Ração para Cães Adultos Sabor Frango E Carne Gran Plus Choice 15kg,Cães,Pacote 15kg,"['PET', 'RACAO_ALIMENTACAO', 'ALIMENTACAO_CAES']",Ração para Cães Adultos Sabor Frango E Carne Gran Plus Choice 15kg Cães Pacote 15kg PET RACAO_ALIMENTACAO ALIMENTACAO_CAES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202307091327_hwhsm1mlb2q.jpg']
ef1c8b9b-96d0-4e8e-b84d-9f905ede9d24,Suco da Confusão - Imperial Sour - Lata 473ml,Latas,"Nessa Imperial Sour fundimos manga, pêssego, maracujá, lúpulo e acidez em um sucão delicioso, aveludado e que vai dar aquela confusão gostosa na sua boca e na sua mente.
Abv: 7,0%
Ibu: 17
Ingredientes: Agua, malte de cevada, malte de trigo, polpa de manga, polpa de pêssego, polpa de maracujá, lúpulo e levedura.","['BEBIDAS', 'SUCOS_VITAMINAS_SMOOTHIES', 'SUCOS_VITAMINAS_SMOOTHIES']","Suco da Confusão - Imperial Sour - Lata 473ml Latas Nessa Imperial Sour fundimos manga, pêssego, maracujá, lúpulo e acidez em um sucão delicioso, aveludado e que vai dar aquela confusão gostosa na sua boca e na sua mente.
Abv: 7,0%
Ibu: 17
Ingredientes: Agua, malte de cevada, malte de trigo, polpa de manga, polpa de pêssego, polpa de maracujá, lúpulo e levedura. BEBIDAS SUCOS_VITAMINAS_SMOOTHIES SUCOS_VITAMINAS_SMOOTHIES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/bc5844e9-2897-4293-86d8-74d954102b79/202411211817_7K6P_i.jpg']
159ee4f5-ea76-4040-a88b-6f1f4df7b632,Banana nevada,Esfihas doces,,"['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'ESFIHAS']",Banana nevada Esfihas doces ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS ESFIHAS,[]
7835df04-b336-4ca0-9137-eb79e165a1ff,Suco  maracuja 290ml,Suco,,"['BEBIDAS', 'SUCOS_VITAMINAS_SMOOTHIES', 'SUCOS_VITAMINAS_SMOOTHIES']",Suco  maracuja 290ml Suco BEBIDAS SUCOS_VITAMINAS_SMOOTHIES SUCOS_VITAMINAS_SMOOTHIES,['https://static.ifood-static.com.br/image/upload/t_low/pratos/bd059abd-06f3-423b-a69a-035cf506b8da/202103271332_ehrB_.jpeg']
ec3efdd7-dd1b-49d6-9212-c93d25125d14,10  Esfiha De Carne + Vannucci 2l,Combos,Esfiha de carne,"['ALIMENTOS_PREPARADOS', 'SALGADINHOS_APERITIVOS', 'ESFIHAS']",10  Esfiha De Carne + Vannucci 2l Combos Esfiha de carne ALIMENTOS_PREPARADOS SALGADINHOS_APERITIVOS ESFIHAS,[]
b82cb535-b144-4c1e-87f3-eb329ca20d71,Enrolado de salsicha + Coca-Cola 310 ml,Combo Coca-Cola: Salgados,,"['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HOT_DOGS']",Enrolado de salsicha + Coca-Cola 310 ml Combo Coca-Cola: Salgados ALIMENTOS_PREPARADOS SANDUICHES HOT_DOGS,['https://static.ifood-static.com.br/image/upload/t_low/pratos/bd674f8f-21a8-488b-8655-19c0724f911b/202306271108_Pml8_.jpeg']
2860022d-862e-4fcb-808c-d03a0bd351ef,Nesquik Em Pó Morango Nestlé 200g,Matinais,Embalagem 200g#Embalagem #200g #Produto #Peso #Pacote #Embalagem200g,"['MERCEARIA', 'OUTROS', 'OUTROS']",Nesquik Em Pó Morango Nestlé 200g Matinais Embalagem 200g#Embalagem #200g #Produto #Peso #Pacote #Embalagem200g MERCEARIA OUTROS OUTROS,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402260915_uk4tbquwlxg.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402260915_1ieiy055ecx.jpeg']"
6ddfa4dc-9707-48f5-a3ef-7b4d7bad4e1c,Refresco em Pó Maracujá Tang 18g,Bebidas,Embalagem 18g,"['MERCEARIA', 'ACUCARES_ADOCANTES', 'OUTROS']",Refresco em Pó Maracujá Tang 18g Bebidas Embalagem 18g MERCEARIA ACUCARES_ADOCANTES OUTROS,"['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402231210_n3d064qcgy.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402231210_x304rg2tqlj.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402231210_8yh1gjr1ifk.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202402231210_84dy92unhyc.jpeg']"
f8b9dd2a-6da9-4f28-b618-ae90d7952374,Areia Higiênica Pipicat Classic para Gatos 4kg,Pet Shop,"Oferecer um cantinho para nossos pets fazerem suas necessidades com tranquilidade é muito importante. Além disso, escolher a melhor areia é essencial. Sabendo da relevância que o bem-estar dos felinos tem para os tutores, a Kelco criou a areia Pipicat.

A Kelco Petcare sabe que os felinos valorizam muito os rituais de higiene e que enterrar a urina e as fezes faz parte do instinto deles, por isso esse produto é o ideal. Além da praticidade, ele oferece muitas vantagens, como:
- Alto poder de absorção;
- Forma torrões conforme entra em contato com os excrementos dos bichanos.","['PET', 'HIGIENE_LIMPEZA_PET', 'AREIA_HIGIENICA_PET']","Areia Higiênica Pipicat Classic para Gatos 4kg Pet Shop Oferecer um cantinho para nossos pets fazerem suas necessidades com tranquilidade é muito importante. Além disso, escolher a melhor areia é essencial. Sabendo da relevância que o bem-estar dos felinos tem para os tutores, a Kelco criou a areia Pipicat.

A Kelco Petcare sabe que os felinos valorizam muito os rituais de higiene e que enterrar a urina e as fezes faz parte do instinto deles, por isso esse produto é o ideal. Além da praticidade, ele oferece muitas vantagens, como:
- Alto poder de absorção;
- Forma torrões conforme entra em contato com os excrementos dos bichanos. PET HIGIENE_LIMPEZA_PET AREIA_HIGIENICA_PET","['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202504261626_lqzjsgsa3e8.jpeg', 'https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202410241704_tl8op9ojafm.png']"
57c70cc4-58fc-49bc-bc30-9b44d423fe97,Gin Tônica Toque de Morango Flowers Gin 269ml,Ice's & Gin Tônicas,Produto para maiores de 18 anos,"['BEBIDAS', 'DRINKS', 'DRINK_PRONTO']",Gin Tônica Toque de Morango Flowers Gin 269ml Ice's & Gin Tônicas Produto para maiores de 18 anos BEBIDAS DRINKS DRINK_PRONTO,['https://static.ifood-static.com.br/image/upload/t_low/pratos/820af392-002c-47b1-bfae-d7ef31743c7f/202305291051_fpguwzca7vf.jpg']
763608e3-4868-424b-a8d5-f2848230b39d,Wow Box - Double Crunch Bbq Bacon,Wow Box,"2 tiras de frango crocante, molho cremoso de cheddar, bacon e molho barbecue no pão com gergelim. Acompanha Batata Md e 1 Tira ou Pedaço.","['ALIMENTOS_PREPARADOS', 'SANDUICHES', 'HAMBURGUERES']","Wow Box - Double Crunch Bbq Bacon Wow Box 2 tiras de frango crocante, molho cremoso de cheddar, bacon e molho barbecue no pão com gergelim. Acompanha Batata Md e 1 Tira ou Pedaço. ALIMENTOS_PREPARADOS SANDUICHES HAMBURGUERES",['https://static.ifood-static.com.br/image/upload/t_low/pratos/bdbf7cce-78df-4973-8470-f9f75c9624d6/202503261004_z94sc9qyr8k.png']
